iter	t-statistic	pvalue
2597	3.34250583530032	0.000891
2598	4.241374797198204	2.6e-05
2599	3.6406727975671425	0.0003
2600	3.2195653921332448	0.001366
2601	4.729586200909754	3e-06
2602	3.1521197219348616	0.001717
2603	4.1314651146942	4.2e-05
2604	4.57614498195888	6e-06
2605	3.103165444100101	0.002021
2606	3.5387078414422852	0.000439
2607	4.585697295162796	6e-06
2608	3.6860854565046393	0.000252
2609	3.7375940433047585	0.000207
2610	1.7493454994180129	0.080835
2611	5.92802178549796	0.0
2612	3.5927622507494084	0.000359
2613	5.126934125792571	0.0
2614	4.120331722435534	4.4e-05
2615	4.4674290982623095	1e-05
2616	2.4726055160506104	0.01374
2617	3.352601443290094	0.00086
2618	3.7705435006966956	0.000182
2619	2.9156122533246154	0.003707
2620	2.5790087088774043	0.010189
2621	1.307826358605415	0.191524
2622	2.4476682005748636	0.014716
2623	3.501667618701465	0.000503
2624	2.668922484379976	0.007853
2625	2.9607906613322466	0.003212
2626	3.9813932398794987	7.9e-05
2627	3.622688095660832	0.000321
2628	4.68462402272913	4e-06
2629	3.1948938412099603	0.001486
2630	3.340195333819519	0.000899
2631	4.749197220512303	3e-06
2632	2.317329371692864	0.020882
2633	3.9128178163538903	0.000104
2634	4.573111770812205	6e-06
2635	4.2928673010699505	2.1e-05
2636	4.281018677760121	2.2e-05
2637	3.715299513032974	0.000225
2638	4.0969038147805925	4.9e-05
2639	3.384379930274037	0.000769
2640	4.128655680289036	4.3e-05
2641	5.37139335416195	0.0
2642	4.7707937985605815	2e-06
2643	1.191104185620792	0.234169
2644	3.563244982150937	0.000401
2645	3.5764137928839244	0.000382
2646	4.659277786845461	4e-06
2647	4.961551318752076	1e-06
2648	3.9147496824823667	0.000103
2649	4.258288633520465	2.5e-05
2650	2.08875458501399	0.037227
2651	4.505357186339568	8e-06
2652	1.9283050925605714	0.054374
2653	3.157970580976223	0.001683
2654	3.6923426792532696	0.000246
2655	2.3598904823728106	0.018658
2656	4.3410403042357	1.7e-05
2657	1.5350857262974489	0.125385
2658	5.812911078221032	0.0
2659	4.489436646569818	9e-06
2660	4.1571346203767225	3.8e-05
2661	2.695317321673286	0.007265
2662	4.491475765388924	9e-06
2663	5.400799703557768	0.0
2664	4.886096603142022	1e-06
2665	2.063242207002188	0.039597
2666	2.6617565348140544	0.00802
2667	3.538315809893847	0.00044
2668	3.601656137524143	0.000347
2669	4.643346318098945	4e-06
2670	3.3277858220675505	0.000939
2671	2.596498086372213	0.009691
2672	3.1068049987976494	0.001997
2673	4.623337319391091	5e-06
2674	3.352830212958511	0.00086
2675	2.483296774648095	0.013339
2676	3.6221440343826874	0.000322
2677	3.535775184481478	0.000444
2678	4.3556200024986	1.6e-05
2679	1.2735817867336923	0.203394
2680	4.690203134005039	4e-06
2681	3.4838077046019396	0.000537
2682	4.610663832783182	5e-06
2683	4.319257862727381	1.9e-05
2684	2.6974854376045285	0.007219
2685	3.5980703312037488	0.000352
2686	2.5229010399087097	0.011943
2687	1.5375547013173712	0.12478
2688	2.029248195442952	0.042954
2689	3.4083661350187704	0.000705
2690	2.724913274108925	0.006654
2691	2.0859681346186365	0.03748
2692	4.3463688857581975	1.7e-05
2693	1.8666355864138338	0.062528
2694	4.192179024149109	3.3e-05
2695	4.602130427472479	5e-06
2696	3.6774949917988753	0.000261
2697	1.8859727291833623	0.059869
2698	2.1185393283165026	0.034614
2699	5.095691489640244	0.0
2700	3.260826480824106	0.001185
2701	2.65949208977763	0.008073
2702	1.6788093080092974	0.093804
2703	2.1298275872067034	0.033666
2704	1.617945857541045	0.106295
2705	3.4684520249004875	0.000568
2706	3.848688969068901	0.000134
2707	2.9940663867506285	0.002887
2708	5.340493275953165	0.0
2709	4.076595318640096	5.3e-05
2710	3.104701711694375	0.002011
2711	2.2744509922311043	0.023355
2712	4.8936815921906955	1e-06
2713	3.464108030036952	0.000577
2714	3.799935945732481	0.000162
2715	3.874107451507539	0.000121
2716	3.444254505713807	0.00062
2717	3.370014029212812	0.000809
2718	3.676333123405236	0.000262
2719	4.346415322180491	1.7e-05
2720	2.8679621877925254	0.004303
2721	0.8650734029689535	0.387407
2722	2.2767844659097904	0.023214
2723	1.928642542645211	0.054332
2724	2.394897773977645	0.016986
2725	3.7705008852589126	0.000182
2726	4.040922267328436	6.1e-05
2727	3.1933558760246323	0.001494
2728	2.9615438654366733	0.003204
2729	1.7702449571954224	0.077286
2730	3.7504941359013677	0.000197
2731	1.77950216241576	0.075755
2732	4.3340889166840535	1.8e-05
2733	3.61747524816336	0.000327
2734	2.123307835003435	0.034211
2735	4.915548327112955	1e-06
2736	2.9363290388423224	0.003472
2737	2.544349076587041	0.011243
2738	4.054511545265371	5.8e-05
2739	4.826261741450693	2e-06
2740	1.699139844982491	0.089905
2741	1.2755265082416267	0.202706
2742	3.31518444099424	0.000981
2743	2.4884833262330215	0.013148
2744	4.006343054708854	7.1e-05
2745	1.7679706172414997	0.077666
2746	3.9620526022068705	8.5e-05
2747	4.373882220818697	1.5e-05
2748	3.3974082239530254	0.000734
2749	3.3129217798053494	0.000989
2750	3.438958529942718	0.000632
2751	3.576090182745519	0.000382
2752	3.693371644396328	0.000245
2753	2.44696357706374	0.014744
2754	1.9409214510419217	0.052821
2755	4.402951642656327	1.3e-05
2756	2.5114828773042595	0.012332
2757	4.592230740214637	6e-06
2758	3.6903705299402745	0.000248
2759	3.0895494571949866	0.002114
2760	3.7899348543053724	0.000169
2761	3.077727577758538	0.002198
2762	1.2381323980130068	0.216239
2763	2.738280633681327	0.006393
2764	4.9386904051189475	1e-06
2765	2.991590189101902	0.00291
2766	4.667199413902241	4e-06
2767	3.9721060464501385	8.2e-05
2768	4.408481289822209	1.3e-05
2769	3.3223538401037853	0.000957
2770	3.9228436488977345	0.0001
2771	2.4240955382580642	0.015695
2772	1.7543159515288254	0.079979
2773	2.9171390495962273	0.003689
2774	3.018282418490149	0.00267
2775	3.1821388698447644	0.001551
2776	3.169329322844084	0.00162
2777	1.7496170479681283	0.080788
2778	3.432680908053389	0.000646
2779	3.3397324241357285	0.0009
2780	2.0149183290380352	0.04444
2781	2.618214466609921	0.009103
2782	1.932955547989829	0.053797
2783	1.9647860777890294	0.049984
2784	2.7252916329452277	0.006646
2785	3.2370264276527982	0.001287
2786	3.9054016856785507	0.000107
2787	3.433026865425174	0.000646
2788	5.080463515355433	1e-06
2789	4.036634954909637	6.3e-05
2790	2.261440717912721	0.024154
2791	3.674827069892362	0.000263
2792	3.59052209086604	0.000362
2793	4.973570248610841	1e-06
2794	5.783346306390023	0.0
2795	3.956047744071223	8.7e-05
2796	4.233743393119478	2.7e-05
2797	2.4358507166792536	0.0152
2798	1.5211102756475565	0.128854
2799	2.3060037011246557	0.021512
2800	4.481024580839469	9e-06
2801	2.100951614516409	0.036137
2802	5.227651991028638	0.0
2803	1.7613956586654838	0.078773
2804	2.7540794183736725	0.006097
2805	5.298517212121062	0.0
2806	1.664056640906677	0.096718
2807	4.119987108521179	4.4e-05
2808	3.113849944544873	0.001951
2809	1.933302769067737	0.053754
2810	3.192067309323199	0.0015
2811	1.4340661665005459	0.152169
2812	1.6900232380904712	0.091637
2813	2.870738368665468	0.004266
2814	3.9733334668821008	8.1e-05
2815	4.055995139446651	5.8e-05
2816	2.3031772195649456	0.021672
2817	1.7367007344872174	0.083046
2818	4.077317412293053	5.3e-05
2819	2.1323727322395745	0.033455
2820	2.6548791603459403	0.008183
2821	3.902650052426744	0.000108
2822	5.277580731069996	0.0
2823	4.080437109977315	5.2e-05
2824	5.091740552362556	1e-06
2825	4.541754141621864	7e-06
2826	4.674861515877789	4e-06
2827	3.867841060819534	0.000124
2828	2.9878195903323252	0.002946
2829	5.055412966051361	1e-06
2830	3.606812227868327	0.000341
2831	4.058706667154482	5.7e-05
2832	3.252287658349238	0.001221
2833	1.7214275158576084	0.085782
2834	3.889410010098117	0.000114
2835	3.4503632837164404	0.000606
2836	4.775776428408284	2e-06
2837	1.6446216919953127	0.100666
2838	3.2320555856471334	0.001309
2839	3.190103995661396	0.00151
2840	4.237888158981521	2.7e-05
2841	3.2763521374756337	0.001123
2842	2.454862127840629	0.014428
2843	4.3479517258296125	1.7e-05
2844	4.247462346121385	2.6e-05
2845	1.48212811155076	0.138926
2846	4.185870872428099	3.3e-05
2847	3.525581142709565	0.000461
2848	3.152959332776998	0.001712
2849	2.1009726117173373	0.036136
2850	5.222363466152702	0.0
2851	3.4280318244946684	0.000657
2852	3.367100474954827	0.000817
2853	3.1623877292463125	0.001658
2854	4.340377380646523	1.7e-05
2855	2.089576523625194	0.037153
2856	3.8977576992270575	0.00011
2857	4.061087749765589	5.7e-05
2858	2.526141064732974	0.011835
2859	4.269547838502031	2.3e-05
2860	4.684652159572594	4e-06
2861	2.063923698546327	0.039532
2862	3.168385912690468	0.001625
2863	3.082872260056191	0.002162
2864	3.417056304844327	0.000684
2865	3.749439523036373	0.000198
2866	4.235686136120789	2.7e-05
2867	1.8651357286515973	0.062739
2868	3.1173896444327376	0.001928
2869	2.7749678676983307	0.005724
2870	3.702511336222284	0.000237
2871	1.1422500356069945	0.253888
2872	4.590547257671678	6e-06
2873	4.932694966231042	1e-06
2874	3.9229047615543564	0.0001
2875	3.1864600974897326	0.001529
2876	2.7784149906589453	0.005665
2877	5.289151324913042	0.0
2878	4.766553053693475	2e-06
2879	4.703819474558754	3e-06
2880	4.5237813935293865	8e-06
2881	4.541773254492867	7e-06
2882	5.490956865338495	0.0
2883	4.026526603221191	6.5e-05
2884	4.407870442454564	1.3e-05
2885	3.943416447452342	9.2e-05
2886	4.484440096929215	9e-06
2887	1.0455107076825876	0.296284
2888	3.5196710697403693	0.000471
2889	4.399153138098234	1.3e-05
2890	3.3391765336990122	0.000902
2891	3.94552691250212	9.1e-05
2892	2.9257394187071153	0.00359
2893	4.272989591430656	2.3e-05
2894	4.550193319412456	7e-06
2895	2.8519675818896335	0.004522
2896	1.3288146009646296	0.184506
2897	3.0313968074444455	0.002558
2898	2.1336986473044375	0.033346
2899	3.5724756817801593	0.000387
2900	3.523730814806593	0.000464
2901	4.666067676480397	4e-06
2902	4.066047809055236	5.5e-05
2903	3.3733342849662353	0.000799
2904	4.119364473655578	4.4e-05
2905	1.479011985741759	0.139757
2906	2.568620524055462	0.010495
2907	3.6990691811564553	0.00024
2908	3.871960738548178	0.000122
2909	1.829404049216242	0.067925
2910	2.8814901526578236	0.004125
2911	3.18049644377326	0.00156
2912	3.474482378553274	0.000556
2913	3.839009345292582	0.000139
2914	1.8332117299498925	0.067356
2915	3.6428252503364233	0.000297
2916	3.173766101258177	0.001596
2917	3.2324402717545757	0.001307
2918	4.136242660901501	4.1e-05
2919	4.724527009986764	3e-06
2920	4.080055674624758	5.2e-05
2921	2.83098215156386	0.004824
2922	3.1633326596769167	0.001653
2923	3.872039295018082	0.000122
2924	2.5398538971728337	0.011387
2925	3.722700786814884	0.000219
2926	3.4947635078242785	0.000516
2927	1.6850111669850731	0.092601
2928	2.691332584872513	0.007351
2929	4.5596108916103875	6e-06
2930	3.9920857309093667	7.5e-05
2931	2.1036483382589797	0.0359
2932	3.171623767480329	0.001608
2933	4.449653339782806	1.1e-05
2934	3.7840443041972938	0.000173
2935	4.112502614649647	4.6e-05
2936	2.774588031243843	0.005731
2937	2.25538570018988	0.024534
2938	4.0589224304492095	5.7e-05
2939	1.0051306240268467	0.315312
2940	3.5302630056835946	0.000453
2941	3.3621064139772927	0.000832
2942	3.750908920224888	0.000196
2943	3.8410765872386174	0.000138
2944	2.7829929120352443	0.005587
2945	3.9682269786047577	8.3e-05
2946	4.041590676414598	6.1e-05
2947	3.967117501743933	8.3e-05
2948	4.453445275648259	1e-05
2949	4.562815904573854	6e-06
2950	3.7941534487634376	0.000166
2951	1.1845973226900188	0.236731
2952	3.605625441091479	0.000342
2953	2.4759094356333837	0.013615
2954	4.315464393164031	1.9e-05
2955	2.883370499666289	0.004101
2956	2.4407957856588642	0.014995
2957	4.192431586038289	3.3e-05
2958	4.644305491219784	4e-06
2959	4.652064582771524	4e-06
2960	3.7223037933600667	0.000219
2961	1.697583179626822	0.090199
2962	4.778423148364625	2e-06
2963	2.0381848379767527	0.042049
2964	3.4376780730939287	0.000635
2965	3.813289709878549	0.000154
2966	4.16283519095691	3.7e-05
2967	4.813252640371145	2e-06
2968	2.742955951190037	0.006304
2969	2.4233147508014174	0.015728
2970	4.77903149211184	2e-06
2971	3.867549871670252	0.000124
2972	3.4894612238388056	0.000526
2973	3.3151414031846067	0.000981
2974	4.048281124795457	6e-05
2975	2.195824774068456	0.028556
2976	3.1672382692421133	0.001631
2977	3.0391656486173635	0.002495
2978	2.683277142399416	0.007528
2979	3.4764562016679488	0.000552
2980	2.125443814821342	0.034031
2981	3.293599508359443	0.001058
2982	3.434688392458232	0.000642
2983	4.024566905909297	6.6e-05
2984	4.2556946192733704	2.5e-05
2985	4.0515162934368885	5.9e-05
2986	1.1815367085531687	0.237942
2987	3.4178986120138766	0.000682
2988	2.1942246438713133	0.028671
2989	3.9125557443992744	0.000104
2990	5.734492404866275	0.0
2991	2.443026410684122	0.014904
2992	3.8810223214063195	0.000118
2993	2.41102587731427	0.016262
2994	2.4980158674911888	0.012804
2995	4.579647111251735	6e-06
2996	2.393676624006761	0.017042
2997	2.197728166332491	0.028419
2998	2.6852686549529476	0.007484
2999	3.1557764889730833	0.001696
3000	3.6795290469471955	0.000259
3001	2.898523201656685	0.003911
3002	1.454361559801939	0.146464
3003	4.580351258143831	6e-06
3004	3.631210620031266	0.000311
3005	2.7927833081491986	0.005423
3006	4.65624129051079	4e-06
3007	2.787590136349807	0.005509
3008	2.541687254481049	0.011328
3009	3.650965508349503	0.000288
3010	3.7788550191447454	0.000176
3011	2.779892409348121	0.005639
3012	4.358427184664435	1.6e-05
3013	3.330384458175665	0.00093
3014	1.98537711464529	0.04764
3015	3.021250923971023	0.002644
3016	4.833269387032625	2e-06
3017	3.2657516626634746	0.001165
3018	4.587454474495708	6e-06
3019	3.6875013295115715	0.000251
3020	3.0094731660818517	0.002747
3021	3.7356913373170912	0.000208
3022	3.865966885115775	0.000125
3023	1.41187212636312	0.1586
3024	2.7359150004563513	0.006438
3025	3.901308637777108	0.000109
3026	1.7723750232861093	0.076932
3027	1.9840593423283859	0.047787
3028	3.2428514484224205	0.001261
3029	5.862503002423247	0.0
3030	2.0598411173830113	0.039923
3031	3.4777152082658955	0.000549
3032	3.7860738329162316	0.000171
3033	4.891311745499707	1e-06
3034	3.1295827424857254	0.001851
3035	4.447199628484889	1.1e-05
3036	4.966462056302818	1e-06
3037	1.6568702348276512	0.098163
3038	4.261670526133091	2.4e-05
3039	1.3951610562785215	0.163577
3040	2.7804456333040246	0.00563
3041	3.4394768301813343	0.000631
3042	2.34097025356924	0.01962
3043	3.167479446633882	0.00163
3044	3.4302070697390876	0.000652
3045	3.489566814266885	0.000526
3046	4.556488723573984	7e-06
3047	4.739420094390063	3e-06
3048	4.2102136243793	3e-05
3049	3.426467103172743	0.000661
3050	3.137016620517031	0.001806
3051	4.424221230890123	1.2e-05
3052	4.522198143241624	8e-06
3053	3.9869201668872574	7.7e-05
3054	3.1603937580848815	0.00167
3055	2.2159365793795573	0.027138
3056	2.6391887931382056	0.008566
3057	3.8882240547041094	0.000114
3058	4.808397481631413	2e-06
3059	4.553359819966471	7e-06
3060	3.9483698210110116	9e-05
3061	3.9730750137949578	8.1e-05
3062	2.8192210747721775	0.005002
3063	2.90349118597675	0.003851
3064	4.60086975642888	5e-06
3065	2.8635667590742018	0.004362
3066	0.7165280635020127	0.473995
3067	4.518034911920013	8e-06
3068	2.3003047200934685	0.021835
3069	4.488780400872518	9e-06
3070	2.9452842349562145	0.003375
3071	2.91403924753617	0.003725
3072	4.04551707200145	6e-05
3073	4.019358583495757	6.7e-05
3074	2.740502251145744	0.006351
3075	2.905517986387172	0.003826
3076	2.1226980019897184	0.034262
3077	2.7118392482448703	0.006918
3078	3.7601801405108035	0.00019
3079	1.744599024979311	0.081659
3080	2.740509028825374	0.00635
3081	2.765942359503565	0.005883
3082	2.7719218166668695	0.005777
3083	3.041854173219079	0.002473
3084	3.3797138976309022	0.000781
3085	3.0098305704275528	0.002744
3086	5.164778039357211	0.0
3087	4.065545729377547	5.6e-05
3088	1.472313777849028	0.141555
3089	2.057052309652713	0.040191
3090	3.341639855815879	0.000894
3091	3.4813374432886355	0.000542
3092	4.218687433413578	2.9e-05
3093	4.718938259850585	3e-06
3094	3.099463912482673	0.002046
3095	3.168476344547486	0.001625
3096	3.4739117906245913	0.000557
3097	1.7669493233987497	0.077837
3098	4.806475341931328	2e-06
3099	2.245316377163134	0.025177
3100	4.773513020372664	2e-06
3101	4.184410928960389	3.4e-05
3102	3.2493131033688316	0.001233
3103	2.794416318439113	0.005396
3104	4.177204596850307	3.5e-05
3105	2.0982795850476887	0.036374
3106	3.7377097997494477	0.000207
3107	4.080725920926844	5.2e-05
3108	3.6916990387619997	0.000247
3109	3.708845948257011	0.000231
3110	4.690560382955671	4e-06
3111	2.955287590919326	0.003269
3112	2.2850392421333567	0.022722
3113	3.090535797333886	0.002108
3114	3.176640862339125	0.001581
3115	3.3775082205166296	0.000788
3116	3.8582982813316336	0.000129
3117	1.7833852460480482	0.075121
3118	3.189627048374872	0.001513
3119	3.452493443552265	0.000602
3120	3.7658389515252906	0.000185
3121	3.1625506484636157	0.001657
3122	2.169362310342365	0.030518
3123	2.5054304955469506	0.012542
3124	4.4797144138858185	9e-06
3125	4.591148582931074	6e-06
3126	3.904122068044697	0.000107
3127	3.2893383890741292	0.001074
3128	4.317456213651195	1.9e-05
3129	4.257701210514317	2.5e-05
3130	4.020964470785658	6.7e-05
3131	3.7178715607233035	0.000223
3132	3.1759533789985595	0.001584
3133	1.7298650050267943	0.084262
3134	3.7297345812303804	0.000213
3135	1.2771403404493544	0.202136
3136	1.6457134477279198	0.100441
3137	4.23464777319046	2.7e-05
3138	4.330239066698821	1.8e-05
3139	4.187013707485237	3.3e-05
3140	1.7776176640228238	0.076065
3141	2.490954113052344	0.013058
3142	3.531428705972398	0.000451
3143	2.5132531509804537	0.012271
3144	3.7389110527781493	0.000206
3145	4.525361363778093	8e-06
3146	3.151857031957483	0.001718
3147	3.1634078550151674	0.001653
3148	0.8381844884049487	0.402321
3149	4.8066184074081235	2e-06
3150	3.6926653881092912	0.000246
3151	4.395183936102727	1.3e-05
3152	4.142387737978194	4e-05
3153	4.946771699027054	1e-06
3154	1.6701420847209603	0.095507
3155	5.104656616011473	0.0
3156	4.34534358052612	1.7e-05
3157	3.7766604409863884	0.000178
3158	3.902323167063977	0.000108
3159	3.486249907624477	0.000532
3160	2.652493171592885	0.00824
3161	3.4733160711455016	0.000558
3162	4.618271294723202	5e-06
3163	3.9320455866996875	9.6e-05
3164	4.26626608909599	2.4e-05
3165	3.8364290384162496	0.000141
3166	3.895169607267067	0.000111
3167	5.018989395071699	1e-06
3168	3.9929611737695008	7.5e-05
3169	4.068478420349594	5.5e-05
3170	2.268124967922628	0.023741
3171	3.4992146403264788	0.000508
3172	4.191116461244875	3.3e-05
3173	2.1121334975215884	0.035162
3174	4.790748046834073	2e-06
3175	1.792462315836204	0.073654
3176	2.8267053712896266	0.004888
3177	1.9757204453802306	0.048727
3178	2.8396022773170633	0.004698
3179	2.0121222192342794	0.044734
3180	3.398735056864319	0.00073
3181	4.891255697167959	1e-06
3182	2.0315078879406285	0.042723
3183	3.997622742678705	7.3e-05
3184	3.4602750613222524	0.000585
3185	3.9996684449246938	7.3e-05
3186	4.795422341877108	2e-06
3187	3.0324106696520734	0.00255
3188	3.7172234281201573	0.000224
3189	4.412349658806793	1.2e-05
3190	4.070393259957045	5.4e-05
3191	1.6964616111841582	0.090411
3192	1.1187101579433358	0.263793
3193	3.0391410676096915	0.002495
3194	3.663778513337942	0.000275
3195	3.710839943869621	0.000229
3196	4.3294094631431665	1.8e-05
3197	4.2593763427970055	2.4e-05
3198	4.00254052784078	7.2e-05
3199	3.0970276082818327	0.002063
3200	3.2441279957103792	0.001256
3201	1.7369339910473283	0.083005
3202	5.205004434637182	0.0
3203	3.7734095004662076	0.00018
3204	2.05622636214925	0.040271
3205	4.203141961178699	3.1e-05
3206	2.9637782712811287	0.003181
3207	4.895965772125888	1e-06
3208	3.3425204219887577	0.000891
3209	3.6711545881432457	0.000267
3210	0.9149374917040136	0.360659
3211	4.272345405674103	2.3e-05
3212	1.4478573003422543	0.148274
3213	2.9669331808658037	0.00315
3214	2.4726537696351603	0.013738
3215	2.612706225104094	0.009249
3216	2.8559479019470344	0.004467
3217	2.0858767116974484	0.037488
3218	4.152752536711706	3.9e-05
3219	2.0114766061606075	0.044803
3220	4.8838242866076484	1e-06
3221	1.604584744372609	0.109207
3222	4.294376558540831	2.1e-05
3223	1.782527692490933	0.07526
3224	5.61400026087887	0.0
3225	3.6432117840210885	0.000297
3226	4.210781855649984	3e-05
3227	3.6593007031275566	0.000279
3228	3.7938245931887007	0.000166
3229	1.451766445406223	0.147184
3230	3.0332127260746633	0.002543
3231	4.3456955788129505	1.7e-05
3232	3.46861690126658	0.000568
3233	4.032177323604386	6.4e-05
3234	3.9790886052028536	7.9e-05
3235	3.5441248285652693	0.00043
3236	5.661266370026426	0.0
3237	2.0900128404663807	0.037113
3238	2.959401697664496	0.003226
3239	5.24093430245497	0.0
3240	4.283701360880787	2.2e-05
3241	2.234682931003731	0.025872
3242	2.0800515796520376	0.038022
3243	2.957693006283725	0.003244
3244	3.3644092763054245	0.000825
3245	3.5516518356842854	0.000418
3246	3.1287918840770192	0.001856
3247	2.719994381590364	0.006752
3248	3.9531511230289156	8.8e-05
3249	4.274951461723869	2.3e-05
3250	3.4177215957867237	0.000682
3251	2.8761396570771574	0.004195
3252	5.040594365727073	1e-06
3253	1.9351247309524717	0.05353
3254	3.624448405680053	0.000319
3255	3.3380357436807055	0.000906
3256	1.1803566981042317	0.238411
3257	1.3465854629079423	0.178714
3258	4.211354931368638	3e-05
3259	3.677875405056696	0.00026
3260	2.860749916057725	0.0044
3261	3.5508235197689477	0.00042
3262	1.8521027994313102	0.064591
3263	4.022849951945717	6.6e-05
3264	1.4614262409318723	0.144517
3265	3.439407732494952	0.000631
3266	1.2130270916200308	0.225683
3267	3.872079116743395	0.000122
3268	3.7128362372763943	0.000228
3269	3.9286602110067004	9.7e-05
3270	4.343947459094948	1.7e-05
3271	2.5077083980800534	0.012463
3272	2.6384179820473808	0.008585
3273	3.6523729181143207	0.000287
3274	2.1178618415405337	0.034672
3275	3.4558893379350084	0.000594
3276	2.435352774179081	0.01522
3277	1.1364954386641584	0.256285
3278	3.9752016517912034	8.1e-05
3279	3.7140308366146924	0.000227
3280	3.6098730267207912	0.000337
3281	4.841361290701539	2e-06
3282	3.588677584087871	0.000365
3283	3.481696115052579	0.000541
3284	3.850138897021395	0.000133
3285	3.435597002659533	0.00064
3286	4.2346442099097	2.7e-05
3287	2.737611361987123	0.006406
3288	3.777141009182989	0.000177
3289	1.8249030348223378	0.068603
3290	3.522923714384457	0.000465
3291	3.2678441378966645	0.001157
3292	2.09943686761301	0.036271
3293	1.9995232868601764	0.046084
3294	4.005810621455808	7.1e-05
3295	3.611857394868694	0.000334
3296	3.0637755246260516	0.002302
3297	3.6267991948125626	0.000316
3298	3.208715941658113	0.001417
3299	3.9745720265833726	8.1e-05
3300	1.7331467824754012	0.083676
3301	2.9641895380286116	0.003177
3302	3.125771773909837	0.001875
3303	4.493752196784772	9e-06
3304	2.5481563929307294	0.011123
3305	3.2568903959078996	0.001202
3306	3.3093501111077526	0.001002
3307	3.8726895305585107	0.000122
3308	2.0008329549545754	0.045942
3309	3.53550941444877	0.000444
3310	2.184061623130846	0.029414
3311	2.5728032887601278	0.010371
3312	2.0352618809200993	0.042343
3313	4.565952042809863	6e-06
3314	3.1171002753170587	0.00193
3315	2.7957017478719752	0.005375
3316	1.6351556833154395	0.102636
3317	5.235627796684835	0.0
3318	4.711689975682807	3e-06
3319	2.0981188216380606	0.036388
3320	3.8283953529646557	0.000145
3321	4.196943886294911	3.2e-05
3322	2.793539165130629	0.00541
3323	2.722863496654913	0.006694
3324	5.5599540210745655	0.0
3325	4.3501361239200955	1.6e-05
3326	3.347290293093815	0.000877
3327	2.3775964048293967	0.017795
3328	4.13250786553358	4.2e-05
3329	2.259934863042919	0.024248
3330	2.9524096216530653	0.003299
3331	3.254754783219464	0.001211
3332	3.058668832818148	0.002341
3333	3.2104090236175415	0.001409
3334	3.195688225865652	0.001482
3335	5.374009241035062	0.0
3336	3.6185265102931017	0.000326
3337	2.6567813517163583	0.008137
3338	2.6071979721309764	0.009397
3339	4.210002989574245	3e-05
3340	2.569940263377988	0.010456
3341	5.464095802747406	0.0
3342	1.8283081277948021	0.06809
3343	1.3820226663719724	0.167572
3344	3.4988059329480863	0.000508
3345	4.254977715723976	2.5e-05
3346	3.8508402630529757	0.000133
3347	5.059495019110005	1e-06
3348	3.850952012311034	0.000133
3349	4.250410827030807	2.5e-05
3350	1.9153418584005932	0.05601
3351	3.363020734256127	0.000829
3352	3.467848958450324	0.000569
3353	2.6122185279034427	0.009262
3354	2.606355405085163	0.00942
3355	1.6182963370621406	0.106219
3356	2.6232075799965533	0.008972
3357	4.082952230403975	5.2e-05
3358	3.734346608958216	0.00021
3359	2.9758536764396974	0.003061
3360	1.6770430214913243	0.094149
3361	2.9279951748003663	0.003565
3362	3.529616082278288	0.000454
3363	3.7284477148438198	0.000214
3364	3.914966095942165	0.000103
3365	4.704540411372082	3e-06
3366	1.9246690761532923	0.054829
3367	1.7933803176687961	0.073507
3368	1.9684422278708282	0.04956
3369	3.6475003725303843	0.000292
3370	4.751732501706011	3e-06
3371	3.8143327068359385	0.000153
3372	4.262608050307126	2.4e-05
3373	3.33449884469325	0.000917
3374	4.668532193331456	4e-06
3375	2.878252296398687	0.004167
3376	3.478532907032393	0.000547
3377	3.653289748693148	0.000286
3378	4.244458493496392	2.6e-05
3379	2.4604109926455	0.01421
3380	2.613885150716026	0.009218
3381	4.082467605020371	5.2e-05
3382	4.030827547481291	6.4e-05
3383	4.29197093353239	2.1e-05
3384	3.4090487078102987	0.000704
3385	2.6484298738812857	0.008338
3386	3.4072900684091025	0.000708
3387	1.976246984001664	0.048667
3388	1.2338228180338924	0.217839
3389	2.8845150354938536	0.004087
3390	4.115190682480245	4.5e-05
3391	3.6805164889179487	0.000258
3392	2.3890672992530075	0.017255
3393	4.24876664148236	2.6e-05
3394	3.701763007284481	0.000238
3395	3.113343767695741	0.001954
3396	4.198518170791241	3.2e-05
3397	2.9526224734989213	0.003297
3398	3.478986233407441	0.000547
3399	4.213800702670771	3e-05
3400	2.673068262704247	0.007758
3401	4.48340780675579	9e-06
3402	2.953585666712966	0.003287
3403	3.24986455352197	0.001231
3404	5.340484664573038	0.0
3405	2.278324559053417	0.023122
3406	4.506014075548557	8e-06
3407	3.217756606358249	0.001374
3408	3.7365812389214863	0.000208
3409	4.115530060768587	4.5e-05
3410	2.7029522751653485	0.007103
3411	0.7699374168206811	0.441695
3412	4.485967724647441	9e-06
3413	2.719788723050367	0.006756
3414	3.6747507408616893	0.000263
3415	3.0067332755831004	0.002771
3416	3.428903539445286	0.000655
3417	3.5201930628773703	0.00047
3418	3.3596267613475237	0.000839
3419	2.3912032038837023	0.017156
3420	1.8327262533235151	0.067428
3421	3.8678882812012367	0.000124
3422	4.231644555072073	2.8e-05
3423	4.063011254629806	5.6e-05
3424	3.7747347102998456	0.000179
3425	2.9851643447430205	0.002971
3426	2.793945640309604	0.005404
3427	3.795512696190356	0.000165
3428	2.633664157421991	0.008704
3429	1.8110013337278468	0.070731
3430	4.2954808517383345	2.1e-05
3431	5.102916308389404	0.0
