"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"5.474559686888454","0.0","0.18266309204647008","1.0","2","10","false","spr1865","14.0","0","2","0","0.958948993698271","true","0","spr1865","0","0.6363636363636364"
"5.474559686888454","0.0","0.18266309204647008","1.0","2","10","false","spr1859","14.0","0","2","0","0.958948993698271","true","0","spr1859","0","0.6363636363636364"
"5.26908023483366","0.0","0.18978644382544102","1.0","5","10","false","SPD_1859","11.6","0","5","0","0.9608341262859297","true","0","SPD_1859","0","0.4142857142857143"
"5.092465753424658","5.998782986458324E-4","0.19636852723604573","0.5238095238095238","7","9","false","SPD_1857","11.0","0","7","0","0.9624544426291315","true","0","SPD_1857","23210","0.24444444444444444"
"5.595401174168297","0.0","0.17871819533094344","0.0","1","11","false","spr1857","11.0","0","1","0","0.9578403562002908","true","0","spr1857","0","0.0"
"4.595890410958904","0.001140318872207229","0.21758569299552907","0.4","11","10","false","spr1856","42.27272727272727","0","11","0","0.9670101797159734","true","0","spr1856","101886","0.38264462809917354"
"6.194227005870841","0.0","0.16144064449885476","1.0","6","11","false","SPD_1841","9.0","0","6","0","0.9523465412305427","true","0","SPD_1841","0","0.8181818181818182"
"5.737769080234834","3.837209894760887E-5","0.1742837653478854","0.9523809523809523","7","11","false","SPD_1843","8.714285714285714","0","7","0","0.9565342286216987","true","0","SPD_1843","6062","0.6703296703296703"
"4.863013698630137","7.213273096573774E-4","0.20563380281690138","0.5833333333333334","9","10","false","SPD_1959","16.333333333333332","0","9","0","0.964559507352017","true","0","SPD_1959","120774","0.24378109452736318"
"4.863013698630137","7.213273096573774E-4","0.20563380281690138","0.5833333333333334","9","10","false","SPD_1960","16.333333333333332","0","9","0","0.964559507352017","true","0","SPD_1960","120774","0.24378109452736318"
"5.197651663405088","5.397638571498334E-4","0.19239457831325302","0.6888888888888889","10","10","false","SPD_1847","11.4","0","10","0","0.9614894342806873","true","0","SPD_1847","79130","0.2375"
"5.737769080234834","3.837209894760887E-5","0.1742837653478854","0.9523809523809523","7","11","false","SPD_1844","8.714285714285714","0","7","0","0.9565342286216987","true","0","SPD_1844","6062","0.6703296703296703"
"5.197651663405088","5.397638571498334E-4","0.19239457831325302","0.6888888888888889","10","10","false","SPD_1845","11.4","0","10","0","0.9614894342806873","true","0","SPD_1845","79130","0.2375"
"5.197162426614481","6.854049195430229E-4","0.1924126894474254","0.6","11","10","false","SPD_1846","11.181818181818182","0","11","0","0.9614939226916103","true","0","SPD_1846","107658","0.23295454545454544"
"5.5870841487279845","1.1824205020121041E-4","0.17898423817863396","0.75","9","11","false","SPD_1840","8.555555555555555","0","9","0","0.9579166591859818","true","0","SPD_1840","34770","0.5703703703703704"
"6.279354207436399","0.0","0.15925204518893651","1.0","2","11","false","SPD_1835","4.0","0","2","0","0.9515655577299413","true","0","SPD_1835","0","0.8"
"5.373776908023483","4.259410976634914E-4","0.18608885651857246","0.6666666666666666","3","10","false","SPD_1836","6.0","0","3","0","0.9598736063484083","true","0","SPD_1836","37158","0.42857142857142855"
"5.565068493150685","0.0","0.1796923076923077","0.0","1","10","false","SP_2008","20.0","0","1","0","0.9581186376775166","true","0","SP_2008","0","0.0"
"4.5655577299412915","9.833138277523452E-4","0.21903129018431206","0.6473684210526316","20","9","false","rpmG-2","45.2","0","20","0","0.9672884611931992","true","0","rpmG-2","122994","0.39260869565217393"
"8.978473581213308","0.0","0.11137750653879686","0.0","1","14","false","spr0488","3.0","0","1","0","0.9268029946677678","true","0","spr0488","0","0.0"
"7.978962818003914","0.001956468222837181","0.12532957262860997","0.0","3","13","false","spr1818","2.0","0","3","0","0.9359728181834504","true","0","spr1818","54622","0.3333333333333333"
"8.978473581213308","0.0","0.11137750653879686","0.0","1","14","false","spr1925","3.0","0","1","0","0.9268029946677678","true","0","spr1925","0","0.0"
"5.593444227005871","0.0","0.17878072247004287","1.0","5","10","false","SPD_1801","6.8","0","5","0","0.9578583098439828","true","0","SPD_1801","0","0.5230769230769231"
"5.593444227005871","0.0","0.17878072247004287","1.0","5","10","false","SPD_1800","6.8","0","5","0","0.9578583098439828","true","0","SPD_1800","0","0.5230769230769231"
"7.560665362035225","0.0","0.13226349165264656","1.0","2","12","false","SPD_1784","3.0","0","2","0","0.9398104095226126","true","0","SPD_1784","0","0.75"
"7.560665362035225","0.0","0.13226349165264656","1.0","2","12","false","SPD_1783","3.0","0","2","0","0.9398104095226126","true","0","SPD_1783","0","0.75"
"5.825831702544031","0.0","0.17164931138730266","1.0","2","11","false","SPD_1789","3.0","0","2","0","0.9557263146555594","true","0","SPD_1789","0","1.0"
"4.826810176125244","4.889973208119367E-4","0.20717616055138863","0.6666666666666666","3","10","false","SPD_1788","9.0","0","3","0","0.9648916497603188","true","0","SPD_1788","35112","0.391304347826087"
"4.826810176125244","4.889973208119367E-4","0.20717616055138863","0.6666666666666666","3","10","false","rnmV","9.0","0","3","0","0.9648916497603188","true","0","rnmV","35112","0.391304347826087"
"4.876223091976517","0.0023855399598681436","0.2050767532858433","0.5357142857142857","8","10","false","araD","10.125","0","8","0","0.9644383202570962","true","0","araD","134372","0.28214285714285714"
"5.120841487279844","1.1929849902642662E-5","0.19528040508264066","0.6666666666666666","3","9","false","SPD_1767","6.0","0","3","0","0.9621941147955977","true","0","SPD_1767","716","0.42857142857142855"
"5.120841487279844","1.1929849902642662E-5","0.19528040508264066","0.6666666666666666","3","9","false","SPD_1765","6.0","0","3","0","0.9621941147955977","true","0","SPD_1765","716","0.42857142857142855"
"7.287671232876712","3.1789362833046204E-5","0.13721804511278196","0.0","2","12","false","SPD_1786","3.5","0","2","0","0.9423149428176448","true","0","SPD_1786","468","0.5"
"6.561643835616438","0.0023991577630536787","0.1524008350730689","0.16666666666666666","4","11","false","SPD_1785","3.75","0","4","0","0.9489757446273721","true","0","SPD_1785","250602","0.29545454545454547"
"5.881115459882583","5.875481660049742E-4","0.17003577073454787","0.0","2","10","false","SPD_1951","6.0","0","2","0","0.9552191242212608","true","0","SPD_1951","22584","0.5"
"6.295499021526418","6.411116158288341E-4","0.158843643145788","0.0","3","11","false","SPD_1952","4.0","0","3","0","0.9514174401694824","true","0","SPD_1952","42574","0.3333333333333333"
"5.27054794520548","0.0","0.18973359324236516","1.0","2","10","false","SPD_1875","8.0","0","2","0","0.9608206610531608","true","0","SPD_1875","0","0.5714285714285714"
"5.166829745596869","5.5317421300449685E-5","0.1935422781933529","0.3333333333333333","3","10","false","SPD_1876","6.333333333333333","0","3","0","0.961772204168836","true","0","SPD_1876","2036","0.4"
"6.239236790606654","0.0","0.16027601348702267","0.0","1","12","false","spr1743","4.0","0","1","0","0.951933607425627","true","0","spr1743","0","0.0"
"5.239726027397261","0.0029339839248716205","0.19084967320261437","0.0","4","11","false","spr1742","5.25","0","4","0","0.9611034309413095","true","0","spr1742","104982","0.25"
"6.239236790606654","0.0","0.16027601348702267","0.0","1","12","false","spr1740","4.0","0","1","0","0.951933607425627","true","0","spr1740","0","0.0"
"6.239236790606654","0.0","0.16027601348702267","0.0","1","12","false","spr1741","4.0","0","1","0","0.951933607425627","true","0","spr1741","0","0.0"
"5.241682974559687","0.0","0.19077842075788687","1.0","3","11","false","SPD_1727","8.333333333333334","0","3","0","0.9610854772976175","true","0","SPD_1727","0","0.46296296296296297"
"5.241682974559687","0.0","0.19077842075788687","1.0","3","11","false","SPD_1728","8.333333333333334","0","3","0","0.9610854772976175","true","0","SPD_1728","0","0.46296296296296297"
"6.083659491193738","0.0","0.16437474869320465","1.0","2","11","false","SP_1920","2.5","0","2","0","0.95336092209914","true","0","SP_1920","0","0.8333333333333334"
"6.083659491193738","0.0","0.16437474869320465","1.0","2","11","false","SP_1918","2.5","0","2","0","0.95336092209914","true","0","SP_1918","0","0.8333333333333334"
"5.084637964774951","0.0019559892832477473","0.1966708361397094","0.3333333333333333","3","10","false","SP_1919","3.6666666666666665","0","3","0","0.9625262572038995","true","0","SP_1919","51540","0.4166666666666667"
"5.164383561643835","0.0","0.19363395225464192","1.0","3","10","false","SPD_1713","8.0","0","3","0","0.9617946462234511","true","0","SPD_1713","0","0.4444444444444444"
"5.164383561643835","0.0","0.19363395225464192","1.0","3","10","false","SPD_1712","8.0","0","3","0","0.9617946462234511","true","0","SPD_1712","0","0.4444444444444444"
"4.85812133072407","0.0","0.20584088620342397","1.0","8","10","false","Phosphodiesterase","10.5","0","8","0","0.964604391461247","true","0","Phosphodiesterase","0","0.40384615384615385"
"4.64628180039139","3.0457947147324263E-4","0.21522586079814676","0.7777777777777778","9","9","false","SPD_1653","11.11111111111111","0","9","0","0.9665478733909046","true","0","SPD_1653","10404","0.2682926829268293"
"5.152152641878669","0.0011876472963601578","0.19409362833539073","0.42857142857142855","8","10","false","SPD_1802","7.875","0","8","0","0.961906856496526","true","0","SPD_1802","46190","0.21283783783783783"
"5.254892367906066","9.783850261660507E-4","0.19029885485522763","0.5714285714285714","7","10","false","SPD_1803","8.571428571428571","0","7","0","0.9609642902026967","true","0","SPD_1803","31092","0.2597402597402597"
"8.344911937377692","0.0","0.1198334994430439","0.0","1","13","false","ScrR","4.0","0","1","0","0.9326154868130487","true","0","ScrR","0","0.0"
"7.345401174168297","0.001956468222837181","0.13613960303716532","0.16666666666666666","4","12","false","spr1620","4.5","0","4","0","0.9417853103287311","true","0","spr1620","102186","0.3333333333333333"
"8.344911937377692","0.0","0.1198334994430439","0.0","1","13","false","spr0146","4.0","0","1","0","0.9326154868130487","true","0","spr0146","0","0.0"
"7.3493150684931505","0.0","0.13606710158434296","0.0","1","12","false","spr0082","9.0","0","1","0","0.9417494030413472","true","0","spr0082","0","0.0"
"6.349804305283757","0.012667233731140556","0.15748516834887125","0.08333333333333333","9","11","false","spr1619","3.111111111111111","0","9","0","0.9509192265570298","true","0","spr1619","663956","0.1503267973856209"
"7.3493150684931505","0.0","0.13606710158434296","0.0","1","12","false","msmG","9.0","0","1","0","0.9417494030413472","true","0","msmG","0","0.0"
"7.3493150684931505","0.0","0.13606710158434296","0.0","1","12","false","spr1532","9.0","0","1","0","0.9417494030413472","true","0","spr1532","0","0.0"
"7.3493150684931505","0.0","0.13606710158434296","0.0","1","12","false","spr1525","9.0","0","1","0","0.9417494030413472","true","0","spr1525","0","0.0"
"7.347358121330724","0.0","0.1361033426554801","1.0","2","12","false","msmK","8.0","0","2","0","0.9417673566850392","true","0","msmK","0","0.6666666666666666"
"7.347358121330724","0.0","0.1361033426554801","1.0","2","12","false","sacA","8.0","0","2","0","0.9417673566850392","true","0","sacA","0","0.6666666666666666"
"8.34344422700587","0.0","0.1198545795707752","0.0","1","13","false","spr1533","7.0","0","1","0","0.9326289520458176","true","0","spr1533","0","0.0"
"7.3439334637964775","0.0029356602134346385","0.13616681100526282","0.14285714285714285","7","12","false","spr1618","2.857142857142857","0","7","0","0.9417987755615003","true","0","spr1618","153278","0.22077922077922077"
"8.34344422700587","0.0","0.1198545795707752","0.0","1","13","false","msmF","7.0","0","1","0","0.9326289520458176","true","0","msmF","0","0.0"
"8.34344422700587","0.0","0.1198545795707752","0.0","1","13","false","spr1526","7.0","0","1","0","0.9326289520458176","true","0","spr1526","0","0.0"
"6.598336594911937","0.0","0.15155334766812487","0.0","1","11","false","SPD_1585","2.0","0","1","0","0.9486391138081474","true","0","SPD_1585","0","0.0"
"5.598825831702544","9.784735812133074E-4","0.1786088780146802","0.0","2","10","false","SPD_1586","8.5","0","2","0","0.9578089373238299","true","0","SPD_1586","61998","0.5"
"5.479941291585127","0.0","0.1824837068118918","1.0","2","10","false","SPD_1565","6.0","0","2","0","0.9588996211781181","true","0","SPD_1565","0","0.6"
"5.479941291585127","0.0","0.1824837068118918","1.0","2","10","false","SPD_1566","6.0","0","2","0","0.9588996211781181","true","0","SPD_1566","0","0.6"
"6.989236790606654","0.0","0.14307713845723086","0.0","1","12","false","spr1601","3.0","0","1","0","0.9450528734806729","true","0","spr1601","0","0.0"
"5.989726027397261","0.009745941705388932","0.16695254431103487","0.0","3","11","false","spr1600","2.3333333333333335","0","3","0","0.9542226969963553","true","0","spr1600","300232","0.3333333333333333"
"6.4779843444227","0.0","0.15436900536213277","0.0","1","11","false","SP_1864","3.0","0","1","0","0.9497432628952046","true","0","SP_1864","0","0.0"
"5.478473581213307","0.001956468222837181","0.18253259510626899","0.0","3","10","false","SP_1774","4.0","0","3","0","0.9589130864108871","true","0","SP_1774","73974","0.3333333333333333"
"6.4779843444227","0.0","0.15436900536213277","0.0","1","11","false","SP_1775","3.0","0","1","0","0.9497432628952046","true","0","SP_1775","0","0.0"
"6.548923679060666","0.0","0.15269684745256237","0.0","1","12","false","spr1591","4.0","0","1","0","0.9490924433113701","true","0","spr1591","0","0.0"
"5.549412915851272","0.0029339839248716205","0.18019924182315084","0.0","4","11","false","spr1595","3.5","0","4","0","0.9582622668270525","true","0","spr1595","93840","0.25"
"6.548923679060666","0.0","0.15269684745256237","0.0","1","12","false","CorA","4.0","0","1","0","0.9490924433113701","true","0","CorA","0","0.0"
"6.548923679060666","0.0","0.15269684745256237","0.0","1","12","false","spr1594","4.0","0","1","0","0.9490924433113701","true","0","spr1594","0","0.0"
"6.354696673189824","0.0","0.1573639233197321","0.0","1","11","false","SPD_1562","3.0","0","1","0","0.9508743424477998","true","0","SPD_1562","0","0.0"
"5.35518590998043","9.784735812133072E-4","0.18673488032157867","0.3333333333333333","3","10","false","SPD_1561","4.666666666666667","0","3","0","0.9600441659634823","true","0","SPD_1561","48236","0.3939393939393939"
"4.73238747553816","0.0","0.21130983148971366","1.0","4","9","false","SPD_1555","9.25","0","4","0","0.9657579130684573","true","0","SPD_1555","0","0.42045454545454547"
"4.706947162426615","2.281972503020637E-5","0.21245192807400476","0.7","5","9","false","SPD_1558","9.0","0","5","0","0.965991310436453","true","0","SPD_1558","914","0.3333333333333333"
"4.717710371819961","1.6226809210309205E-4","0.2119672301151094","0.5333333333333333","6","9","false","SPD_1556","7.166666666666667","0","6","0","0.9658925653961471","true","0","SPD_1556","5312","0.2916666666666667"
"4.703522504892368","5.2132265247308E-5","0.21260661535261074","0.5","4","9","false","tmcAL","9.5","0","4","0","0.9660227293129141","true","0","tmcAL","2510","0.3425925925925926"
"4.6844422700587085","1.2490093174558287E-4","0.21347258485639686","0.3333333333333333","6","10","false","SPD_1553","44.666666666666664","0","6","0","0.9661977773389109","true","0","SPD_1553","5290","0.483695652173913"
"4.349804305283757","0.0","0.2298953998425374","1.0","4","10","false","SPD_1541","24.25","0","4","0","0.9692678504102408","true","0","SPD_1541","0","0.3233333333333333"
"4.349804305283757","0.0","0.2298953998425374","1.0","4","10","false","SPD_1540","24.25","0","4","0","0.9692678504102408","true","0","SPD_1540","0","0.3233333333333333"
"5.154598825831703","4.510688118695353E-5","0.19400151860288534","0.6190476190476191","7","10","false","fucU","12.142857142857142","0","7","0","0.961884414441911","true","0","fucU","2652","0.4187192118226601"
"5.043052837573385","6.719508156415666E-5","0.19829258828094684","0.3","5","10","false","fucI","12.4","0","5","0","0.9629077721323542","true","0","fucI","4514","0.2926829268292683"
"6.914383561643835","0.0","0.14462605250123825","0.0","1","11","false","SPD_1525","2.0","0","1","0","0.9457396003518914","true","0","SPD_1525","0","0.0"
"5.914872798434442","9.784735812133074E-4","0.16906534325889166","0.0","2","10","false","SPD_1524","1.5","0","2","0","0.9549094238675739","true","0","SPD_1524","25108","0.5"
"4.779354207436399","1.17337201131771E-5","0.2092332889753301","0.0","2","9","false","ArgR","14.0","0","2","0","0.9653270256198495","true","0","ArgR","1188","0.52"
"4.916340508806262","0.0019559892832477473","0.20340332371380238","0.0","2","9","false","SPD_1526","11.5","0","2","0","0.9640702705614105","true","0","SPD_1526","50212","0.5"
"4.697651663405088","2.54340766843338E-4","0.2128723182670277","0.7777777777777778","9","10","false","rluB","11.0","0","9","0","0.9660765902439901","true","0","rluB","7716","0.2722222222222222"
"8.84344422700587","0.0","0.11307811462712991","0.0","1","13","false","SPD_1517","2.0","0","1","0","0.9280417960825149","true","0","SPD_1517","0","0.0"
"7.8439334637964775","9.784735812133072E-4","0.1274870579429926","0.0","2","12","false","SPD_1516","2.0","0","2","0","0.9372116195981974","true","0","SPD_1516","30046","0.5"
"5.75","0.0","0.17391304347826086","1.0","2","10","false","spr1559","6.0","0","2","0","0.9564220183486238","true","0","spr1559","0","0.75"
"5.74706457925636","1.4368187683014792E-6","0.17400187281859197","0.6666666666666666","4","10","false","spr1558","6.0","0","4","0","0.9564489488141619","true","0","spr1558","12","0.5"
"4.750978473581213","0.005297812388173436","0.21048295747090928","0.32142857142857145","8","9","false","spr1560","8.0","0","8","0","0.9655873534533833","true","0","spr1560","229536","0.1987179487179487"
"6.478962818003914","0.0","0.15434569206373178","0.0","1","11","false","spr1548","8.0","0","1","0","0.9497342860733586","true","0","spr1548","0","0.0"
"5.47945205479452","0.003004498537433597","0.18250000000000002","0.2857142857142857","8","10","false","spr1549","4.875","0","8","0","0.958904109589041","true","0","spr1549","204612","0.3"
"6.478962818003914","0.0","0.15434569206373178","0.0","1","11","false","spr1547","8.0","0","1","0","0.9497342860733586","true","0","spr1547","0","0.0"
"6.478962818003914","0.0","0.15434569206373178","0.0","1","11","false","spr1546","8.0","0","1","0","0.9497342860733586","true","0","spr1546","0","0.0"
"6.479941291585127","0.0","0.15432238580596452","0.0","1","11","false","spr1041","6.0","0","1","0","0.9497253092515127","true","0","spr1041","0","0.0"
"5.4804305283757335","0.0010489881937752834","0.18246741653276202","0.5333333333333333","6","10","false","spr1545","6.5","0","6","0","0.9588951327671951","true","0","spr1545","77690","0.37254901960784315"
"5.109099804305283","4.6652723782356884E-5","0.19572919659101792","0.6666666666666666","4","10","false","SPD_1729","9.0","0","4","0","0.9623018366577496","true","0","SPD_1729","2684","0.34615384615384615"
"5.549902152641879","0.0","0.1801833568406206","1.0","4","10","false","SPD_1503","7.5","0","4","0","0.9582577784161296","true","0","SPD_1503","0","0.5"
"5.5479452054794525","2.993372433961415E-7","0.1802469135802469","0.9","5","10","false","SPD_1502","7.2","0","5","0","0.9582757320598215","true","0","SPD_1502","8","0.4235294117647059"
"5.5479452054794525","2.993372433961415E-7","0.1802469135802469","0.9","5","10","false","SPD_1498","7.2","0","5","0","0.9582757320598215","true","0","SPD_1498","8","0.4235294117647059"
"5.785714285714286","0.0","0.1728395061728395","1.0","2","11","false","SPD_1490","4.5","0","2","0","0.9560943643512451","true","0","SPD_1490","0","0.6428571428571429"
"5.659491193737769","2.778333719070792E-4","0.17669432918395575","0.3333333333333333","3","11","false","SPD_1492","4.666666666666667","0","3","0","0.9572523743693783","true","0","SPD_1492","14430","0.3939393939393939"
"4.820450097847358","0.0","0.20744950776413276","1.0","7","9","false","SPD_1473","16.0","0","7","0","0.9649499991023178","true","0","SPD_1473","0","0.41025641025641024"
"4.819960861056751","1.609584359174617E-6","0.20747056435241576","0.9285714285714286","8","9","false","ylmG","14.625","0","8","0","0.9649544875132408","true","0","ylmG","258","0.375"
"4.819960861056751","1.609584359174617E-6","0.20747056435241576","0.9285714285714286","8","9","false","ylmH","14.625","0","8","0","0.9649544875132408","true","0","ylmH","258","0.375"
"4.85371819960861","0.0","0.20602761818365084","1.0","6","9","false","SP_1660","14.5","0","6","0","0.964644787159554","true","0","SP_1660","0","0.3918918918918919"
"5.045009784735812","0.0011809896562656557","0.19821567106283944","0.3333333333333333","3","10","false","SPD_1988","8.666666666666666","0","3","0","0.9628898184886623","true","0","SPD_1988","45222","0.36231884057971014"
"5.811154598825832","0.0","0.17208284222933154","1.0","2","11","false","SPD_1467","4.5","0","2","0","0.9558609669832492","true","0","SPD_1467","0","0.6428571428571429"
"5.398238747553816","9.784735812133072E-4","0.18524560449519667","0.0","2","10","false","marR","13.5","0","2","0","0.9596491858022586","true","0","marR","44680","0.5"
"6.39774951076321","0.0","0.15630496291198287","0.0","1","11","false","spr1481","2.0","0","1","0","0.9504793622865761","true","0","spr1481","0","0.0"
"5.600293542074364","0.0","0.17856206866427884","0.0","1","11","false","zmpA","5.0","0","1","0","0.9577954720910609","true","0","zmpA","0","0.0"
"4.6007827788649704","0.003898077467831624","0.21735431731178223","0.0","5","10","false","SP_0462","11.6","0","5","0","0.9669652956067434","true","0","SP_0462","177098","0.2"
"5.600293542074364","0.0","0.17856206866427884","0.0","1","11","false","SP_0468","5.0","0","1","0","0.9577954720910609","true","0","SP_0468","0","0.0"
"5.600293542074364","0.0","0.17856206866427884","0.0","1","11","false","SP_0463","5.0","0","1","0","0.9577954720910609","true","0","SP_0463","0","0.0"
"6.0709393346379645","0.0","0.1647191554516883","0.0","1","11","false","spr1470","2.0","0","1","0","0.9534776207831379","true","0","spr1470","0","0.0"
"5.071428571428571","9.784735812133072E-4","0.1971830985915493","0.0","2","10","false","spr1471","17.0","0","2","0","0.9626474442988204","true","0","spr1471","58966","0.5"
"6.259295499021526","0.0","0.15976238861966546","0.0","1","11","false","spr1457","3.0","0","1","0","0.9517495825777841","true","0","spr1457","0","0.0"
"5.259784735812133","0.001956468222837181","0.19012184913031346","0.0","3","10","false","fer","7.666666666666667","0","3","0","0.9609194060934667","true","0","fer","68466","0.3333333333333333"
"6.259295499021526","0.0","0.15976238861966546","0.0","1","11","false","spr0489","3.0","0","1","0","0.9517495825777841","true","0","spr0489","0","0.0"
"6.25146771037182","9.784735812133072E-4","0.15996243543590546","0.0","2","11","false","SPD_1426","2.0","0","2","0","0.9518213971525521","true","0","SPD_1426","27668","0.5"
"7.250978473581213","0.0","0.13791242156399702","0.0","1","12","false","SPD_1425","2.0","0","1","0","0.9426515736368696","true","0","SPD_1425","0","0.0"
"5.371819960861057","4.961152017105273E-4","0.1861566484517304","0.42857142857142855","8","10","false","SPD_1501","7.375","0","8","0","0.9598915599921004","true","0","SPD_1501","20726","0.26339285714285715"
"5.271037181996086","0.002538892318702178","0.18971598292184888","0.3333333333333333","6","10","false","SPD_1494","8.333333333333334","0","6","0","0.9608161726422377","true","0","SPD_1494","119832","0.2976190476190476"
